cod_mpio,year,month,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados
73520,2023,5,2,2
73520,2023,7,2,2
73520,2023,8,1,1
73520,2023,9,1,1
73520,2024,2,1,1
73520,2024,4,3,3
73520,2024,5,1,1
73520,2024,7,1,1
73520,2024,8,3,3
73520,2024,12,1,1
73547,2021,10,1,1
73547,2022,7,1,1
73547,2022,8,2,2
73547,2022,9,1,1
73547,2024,3,1,1
73547,2024,12,1,1
73555,2021,1,1,1
73555,2021,4,1,1
73555,2021,5,1,1
73555,2021,6,2,2
73555,2021,7,1,1
73555,2021,8,1,1
73555,2021,9,1,1
73555,2021,10,1,1
73555,2021,12,3,3
73555,2022,2,2,2
73555,2022,5,3,3
73555,2022,6,2,2
73555,2022,8,2,2
73555,2022,9,1,1
73555,2022,11,1,1
73555,2022,12,1,1
73555,2023,1,2,2
73555,2023,3,2,2
73555,2023,4,2,2
73555,2023,5,2,2
73555,2023,6,2,2
73555,2023,7,2,2
73555,2023,8,2,2
73555,2023,12,1,1
73555,2024,1,4,4
73555,2024,4,1,1
73555,2024,5,1,1
73555,2024,6,1,1
73555,2024,7,2,2
73555,2024,8,5,5
73555,2024,10,5,5
73555,2024,11,1,1
73555,2024,12,1,1
73563,2021,1,1,1
73563,2021,3,1,1
73563,2022,3,1,1
73563,2022,9,2,2
73563,2022,10,2,2
73563,2022,11,1,1
73563,2023,3,1,1
73563,2023,8,1,1
73563,2023,10,1,1
73563,2023,11,1,1
73563,2024,2,1,1
73563,2024,3,1,1
73563,2024,4,2,2
73563,2024,6,1,1
73563,2024,9,1,1
73585,2021,1,1,1
73585,2021,4,5,5
73585,2021,6,1,1
73585,2021,8,2,2
73585,2021,10,1,1
73585,2021,11,2,2
73585,2021,12,1,1
73585,2022,2,1,1
73585,2022,3,1,1
73585,2022,6,1,1
73585,2022,7,1,1
73585,2022,8,2,2
73585,2022,9,1,1
73585,2022,10,1,1
73585,2022,11,1,1
73585,2022,12,1,1
73585,2023,5,1,1
73585,2023,6,4,4
73585,2023,7,2,2
73585,2023,8,4,4
73585,2023,9,2,2
73585,2023,10,1,1
73585,2024,1,1,1
73585,2024,2,3,3
73585,2024,3,3,3
73585,2024,6,1,1
73585,2024,7,1,1
73585,2024,8,1,1
73585,2024,9,1,1
73585,2024,10,1,1
73585,2024,11,3,3
73585,2024,12,1,1
73616,2021,1,1,1
73616,2021,4,1,1
73616,2021,6,1,1
73616,2021,7,1,1
73616,2021,8,2,2
73616,2021,9,1,1
73616,2021,10,1,1
73616,2021,11,1,1
73616,2021,12,1,1
73616,2022,1,1,1
73616,2022,2,1,1
73616,2022,5,2,2
73616,2022,7,2,2
73616,2022,8,1,1
73616,2022,9,1,1
73616,2022,10,1,1
73616,2022,11,1,1
73616,2023,2,2,2
73616,2023,3,2,2
73616,2023,4,3,3
73616,2023,5,2,2
73616,2023,6,1,1
73616,2023,9,2,2
73616,2023,10,2,2
73616,2023,11,2,2
73616,2024,1,1,1
73616,2024,3,1,1
73616,2024,4,2,2
73616,2024,5,3,3
73616,2024,6,1,1
73616,2024,8,2,2
73616,2024,9,1,1
73616,2024,10,1,1
73616,2024,11,1,1
73616,2024,12,1,1
73622,2021,2,3,3
73622,2021,5,1,1
73622,2021,11,1,1
73622,2021,12,1,1
73622,2022,8,1,1
73622,2022,11,1,1
73622,2023,8,1,1
73622,2024,5,1,1
73622,2024,6,1,1
73622,2024,11,2,2
73624,2021,1,3,3
73624,2021,2,4,4
73624,2021,3,3,3
73624,2021,4,2,2
73624,2021,5,1,1
73624,2021,6,1,1
73624,2021,8,2,2
73624,2021,9,2,2
73624,2021,10,1,1
73624,2021,11,4,4
73624,2021,12,1,1
73624,2022,1,1,1
73624,2022,2,1,1
73624,2022,4,6,6
73624,2022,5,3,3
73624,2022,6,1,1
73624,2022,7,2,2
73624,2022,8,7,7
73624,2022,9,3,3
73624,2022,10,1,1
73624,2022,11,5,5
73624,2022,12,4,4
73624,2023,1,3,3
73624,2023,2,4,4
73624,2023,3,7,7
73624,2023,4,2,2
73624,2023,6,1,1
73624,2023,8,4,4
73624,2023,9,5,5
73624,2023,10,1,1
73624,2023,11,2,2
73624,2023,12,1,1
73624,2024,2,2,2
73624,2024,3,3,3
73624,2024,4,1,1
73624,2024,6,1,1
73624,2024,7,3,3
73624,2024,9,2,2
73624,2024,11,1,1
73671,2021,1,2,2
73671,2021,2,1,1
73671,2021,6,2,2
73671,2021,8,2,2
73671,2022,3,2,2
73671,2022,4,3,3
73671,2022,5,1,1
73671,2022,7,1,1
73671,2022,8,1,1
73671,2022,10,1,1
73671,2022,11,3,3
73671,2022,12,1,1
73671,2023,2,1,1
73671,2023,3,1,1
73671,2023,4,1,1
73671,2023,6,1,1
73671,2023,7,2,2
73671,2023,8,1,1
73671,2023,9,1,1
73671,2023,11,1,1
73671,2023,12,3,3
73671,2024,2,1,1
73671,2024,3,1,1
73671,2024,4,1,1
73671,2024,5,1,1
73671,2024,7,2,2
73671,2024,9,1,1
73671,2024,10,2,2
73671,2024,11,2,2
73671,2024,12,1,1
73675,2021,3,1,1
73675,2021,4,1,1
73675,2021,6,1,1
73675,2021,7,1,1
73675,2021,10,4,4
73675,2021,11,2,2
73675,2021,12,2,2
73675,2022,1,2,2
73675,2022,2,3,3
73675,2022,3,1,1
73675,2022,4,2,2
73675,2022,5,2,2
73675,2022,6,3,3
73675,2022,7,1,1
73675,2022,8,1,1
73675,2022,9,1,1
73675,2022,11,1,1
73675,2023,2,1,1
73675,2023,5,2,2
73675,2023,6,1,1
73675,2023,7,2,2
73675,2023,8,2,2
73675,2023,9,2,2
73675,2023,10,3,3
73675,2023,12,1,1
73675,2024,2,1,1
73675,2024,3,1,1
73675,2024,4,1,1
73675,2024,5,1,1
73675,2024,6,1,1
73675,2024,9,1,1
73675,2024,10,2,2
73675,2024,12,1,1
73678,2021,3,1,1
73678,2021,4,2,2
73678,2021,6,1,1
73678,2021,8,2,2
73678,2021,10,1,1
73678,2021,12,1,1
73678,2022,3,3,3
73678,2022,6,1,1
73678,2022,7,1,1
73678,2022,9,2,2
73678,2022,10,3,3
73678,2022,11,1,1
73678,2022,12,1,1
73678,2023,1,1,1
73678,2023,3,1,1
73678,2023,6,1,1
73678,2023,7,1,1
73678,2023,9,1,1
73678,2023,10,1,1
73678,2023,11,1,1
73678,2024,3,1,1
73678,2024,6,3,3
73678,2024,8,1,1
73678,2024,10,3,3
73678,2024,11,1,1
73678,2024,12,1,1
73686,2021,1,1,1
73686,2021,2,2,2
73686,2021,4,1,1
73686,2021,7,2,2
73686,2021,10,1,1
73686,2021,11,1,1
73686,2021,12,1,1
73686,2022,2,1,1
73686,2022,3,1,1
73686,2022,8,1,1
73686,2022,12,1,1
73686,2023,2,1,1
73686,2024,4,2,2
73686,2024,5,1,1
73686,2024,11,1,1
73770,2021,9,1,1
73770,2022,3,1,1
73770,2022,4,1,1
73770,2022,5,1,1
73770,2022,6,1,1
73770,2022,8,1,1
73770,2022,9,2,2
73770,2023,1,1,1
73770,2023,4,1,1
73770,2023,5,1,1
73770,2024,3,1,1
73770,2024,8,1,1
73854,2021,1,1,1
73854,2021,3,2,2
73854,2021,4,1,1
73854,2021,5,1,1
73854,2022,3,2,2
73854,2022,4,1,1
73854,2023,3,1,1
73854,2023,8,1,1
73854,2023,11,1,1
73854,2024,4,1,1
73854,2024,6,1,1
73854,2024,7,1,1
73854,2024,9,1,1
73854,2024,11,2,2
73854,2024,12,1,1
73861,2021,7,1,1
73861,2021,8,2,2
73861,2021,9,1,1
73861,2021,10,1,1
73861,2021,11,3,3
73861,2021,12,1,1
73861,2022,2,2,2
73861,2022,3,1,1
73861,2022,4,1,1
73861,2022,5,1,1
73861,2022,6,2,2
73861,2022,7,2,2
73861,2023,2,3,3
73861,2023,3,2,2
73861,2023,10,2,2
73861,2024,1,1,1
73861,2024,4,1,1
73861,2024,5,1,1
73861,2024,6,2,2
73861,2024,7,1,1
73861,2024,8,2,2
73861,2024,10,1,1
73861,2024,11,1,1
73861,2024,12,1,1
73870,2021,1,1,1
73870,2021,3,1,1
73870,2021,5,1,1
73870,2021,8,1,1
73870,2021,9,1,1
73870,2021,10,1,1
73870,2021,12,1,1
73870,2022,4,2,2
73870,2022,7,1,1
73870,2023,3,2,2
73870,2023,5,2,2
73870,2023,7,1,1
73870,2023,8,2,2
73870,2023,9,1,1
73870,2023,10,1,1
73870,2023,11,1,1
73870,2023,12,1,1
73870,2024,3,1,1
73870,2024,8,1,1
73870,2024,11,1,1
73873,2021,3,1,1
73873,2021,5,2,2
73873,2021,9,1,1
73873,2021,10,1,1
73873,2022,2,1,1
73873,2022,8,1,1
73873,2022,11,2,2
73873,2023,3,1,1
73873,2023,4,1,1
73873,2023,8,1,1
73873,2023,10,1,1
73873,2024,2,1,1
73873,2024,3,1,1
73873,2024,4,2,2
73873,2024,5,3,3
73873,2024,7,1,1
73873,2024,8,1,1
76001,2021,1,82,82
76001,2021,2,127,127
76001,2021,3,181,181
76001,2021,4,102,102
76001,2021,5,80,80
76001,2021,6,90,90
76001,2021,7,95,95
76001,2021,8,101,101
76001,2021,9,141,141
76001,2021,10,121,121
76001,2021,11,105,105
76001,2021,12,109,109
76001,2022,1,129,129
76001,2022,2,150,150
76001,2022,3,182,182
76001,2022,4,149,149
76001,2022,5,152,152
76001,2022,6,154,154
76001,2022,7,116,116
76001,2022,8,172,172
76001,2022,9,199,199
76001,2022,10,196,196
76001,2022,11,171,171
76001,2022,12,160,160
76001,2023,1,129,129
76001,2023,2,169,169
76001,2023,3,189,189
76001,2023,4,168,168
76001,2023,5,174,174
76001,2023,6,183,183
76001,2023,7,156,156
76001,2023,8,147,147
76001,2023,9,183,183
76001,2023,10,185,185
76001,2023,11,176,176
76001,2023,12,126,126
76001,2024,1,145,145
76001,2024,2,150,150
76001,2024,3,114,114
76001,2024,4,160,160
76001,2024,5,216,216
76001,2024,6,124,124
76001,2024,7,128,128
76001,2024,8,136,136
76001,2024,9,175,175
76001,2024,10,151,151
76001,2024,11,124,124
76001,2024,12,120,120
76020,2021,1,1,1
76020,2021,2,3,3
76020,2021,3,1,1
76020,2021,4,1,1
76020,2021,5,3,3
76020,2021,7,1,1
76020,2021,8,1,1
76020,2021,10,2,2
76020,2021,12,3,3
76020,2022,1,1,1
76020,2022,3,1,1
76020,2022,4,1,1
76020,2022,5,3,3
76020,2022,6,2,2
76020,2022,7,2,2
76020,2022,9,3,3
76020,2022,10,3,3
76020,2022,11,1,1
76020,2022,12,3,3
76020,2023,1,2,2
76020,2023,2,4,4
76020,2023,3,2,2
76020,2023,4,1,1
76020,2023,5,4,4
76020,2023,6,3,3
76020,2023,7,2,2
76020,2023,8,1,1
76020,2023,9,3,3
76020,2023,10,4,4
76020,2023,11,1,1
76020,2023,12,1,1
76020,2024,1,2,2
76020,2024,2,1,1
76020,2024,3,1,1
76020,2024,4,2,2
76020,2024,5,3,3
76020,2024,6,1,1
76020,2024,7,2,2
76020,2024,9,5,5
76020,2024,11,4,4
76036,2021,1,3,3
76036,2021,2,3,3
76036,2021,4,1,1
76036,2021,6,1,1
76036,2021,10,1,1
76036,2021,11,2,2
76036,2022,2,3,3
76036,2022,3,1,1
76036,2022,5,2,2
76036,2022,7,1,1
76036,2022,8,2,2
76036,2022,10,2,2
76036,2022,11,2,2
76036,2022,12,1,1
76036,2023,1,2,2
76036,2023,2,2,2
76036,2023,3,1,1
76036,2023,5,1,1
76036,2023,6,1,1
76036,2023,7,2,2
76036,2023,8,1,1
76036,2023,10,1,1
76036,2023,12,1,1
76036,2024,1,1,1
76036,2024,2,1,1
76036,2024,3,2,2
76036,2024,5,1,1
76036,2024,6,1,1
76036,2024,7,1,1
76036,2024,8,1,1
76036,2024,9,1,1
76036,2024,10,1,1
76036,2024,11,2,2
76036,2024,12,1,1
76041,2021,1,1,1
76041,2021,4,1,1
76041,2021,5,2,2
76041,2021,6,4,4
76041,2021,7,2,2
76041,2021,8,2,2
76041,2021,9,2,2
76041,2021,12,1,1
76041,2022,2,1,1
76041,2022,3,1,1
76041,2022,5,3,3
76041,2022,6,1,1
76041,2022,7,1,1
76041,2022,11,1,1
76041,2023,4,3,3
76041,2023,5,1,1
76041,2023,6,1,1
76041,2023,7,1,1
76041,2023,8,2,2
76041,2023,11,1,1
76041,2023,12,1,1
76041,2024,5,2,2
76041,2024,6,1,1
76041,2024,7,3,3
76041,2024,8,1,1
76041,2024,10,2,2
76041,2024,11,1,1
76054,2021,1,1,1
76054,2021,10,1,1
76054,2021,11,1,1
76054,2022,6,1,1
76054,2022,10,1,1
76054,2023,1,1,1
76054,2023,2,1,1
76054,2023,3,1,1
76054,2023,9,1,1
76054,2023,12,1,1
76054,2024,2,1,1
76054,2024,4,1,1
76054,2024,9,1,1
76100,2021,3,1,1
76100,2021,6,1,1
76100,2021,7,1,1
76100,2021,8,1,1
76100,2021,9,3,3
76100,2022,2,1,1
76100,2022,5,2,2
76100,2022,6,1,1
76100,2022,8,1,1
76100,2023,3,3,3
76100,2023,8,1,1
76100,2023,12,2,2
76100,2024,1,1,1
76100,2024,2,2,2
76100,2024,4,2,2
76100,2024,5,1,1
76100,2024,7,1,1
76100,2024,8,2,2
76100,2024,9,1,1
76100,2024,11,1,1
76100,2024,12,1,1
76109,2021,1,7,7
76109,2021,2,3,3
76109,2021,3,10,10
76109,2021,4,11,11
76109,2021,5,5,5
76109,2021,6,1,1
76109,2021,7,5,5
76109,2021,8,5,5
76109,2021,9,4,4
76109,2021,10,7,7
76109,2021,11,7,7
76109,2022,1,6,6
76109,2022,2,7,7
76109,2022,3,14,14
76109,2022,4,2,2
76109,2022,5,7,7
76109,2022,6,8,8
76109,2022,7,6,6
76109,2022,8,7,7
76109,2022,9,12,12
76109,2022,10,14,14
76109,2022,11,11,11
76109,2022,12,15,15
76109,2023,1,10,10
76109,2023,2,10,10
76109,2023,3,5,5
76109,2023,4,8,8
76109,2023,5,7,7
76109,2023,6,15,15
76109,2023,7,9,9
76109,2023,8,25,25
76109,2023,9,14,14
76109,2023,10,10,10
76109,2023,11,10,10
76109,2023,12,4,4
76109,2024,1,10,10
76109,2024,2,10,10
76109,2024,3,6,6
76109,2024,4,15,15
76109,2024,5,12,12
76109,2024,6,5,5
76109,2024,7,7,7
76109,2024,8,7,7
76109,2024,9,7,7
76109,2024,10,12,12
76109,2024,11,6,6
76109,2024,12,11,11
76111,2021,1,3,3
76111,2021,2,8,8
76111,2021,3,6,6
76111,2021,4,5,5
76111,2021,5,2,2
76111,2021,6,5,5
76111,2021,7,3,3
76111,2021,8,5,5
76111,2021,9,2,2
76111,2021,10,3,3
76111,2021,11,6,6
76111,2021,12,9,9
76111,2022,1,3,3
76111,2022,2,5,5
76111,2022,3,8,8
76111,2022,4,9,9
76111,2022,5,14,14
76111,2022,6,7,7
76111,2022,7,5,5
76111,2022,8,9,9
76111,2022,9,10,10
76111,2022,10,12,12
76111,2022,11,13,13
76111,2022,12,5,5
76111,2023,1,6,6
76111,2023,2,8,8
76111,2023,3,9,9
76111,2023,4,10,10
76111,2023,5,14,14
76111,2023,6,14,14
76111,2023,7,8,8
76111,2023,8,12,12
76111,2023,9,9,9
76111,2023,10,9,9
76111,2023,11,7,7
76111,2023,12,7,7
76111,2024,1,3,3
76111,2024,2,5,5
76111,2024,3,6,6
76111,2024,4,4,4
76111,2024,5,10,10
76111,2024,6,3,3
76111,2024,7,4,4
76111,2024,8,5,5
76111,2024,9,10,10
76111,2024,10,9,9
76111,2024,11,6,6
76111,2024,12,5,5
76113,2021,1,1,1
76113,2021,2,1,1
76113,2021,3,1,1
76113,2021,5,1,1
76113,2021,8,1,1
76113,2022,1,2,2
76113,2022,2,1,1
76113,2022,3,2,2
76113,2022,4,2,2
76113,2022,5,2,2
76113,2022,6,3,3
76113,2022,8,1,1
76113,2022,9,2,2
76113,2022,10,4,4
76113,2022,11,2,2
76113,2022,12,3,3
76113,2023,2,1,1
76113,2023,3,2,2
76113,2023,4,4,4
76113,2023,5,1,1
76113,2023,6,2,2
76113,2023,7,3,3
76113,2023,8,3,3
76113,2023,9,1,1
76113,2023,10,2,2
76113,2023,11,2,2
76113,2023,12,3,3
76113,2024,1,2,2
76113,2024,3,2,2
76113,2024,4,1,1
76113,2024,5,4,4
76113,2024,7,1,1
76113,2024,8,2,2
76113,2024,9,1,1
76113,2024,10,1,1
76113,2024,12,1,1
76122,2021,1,5,5
76122,2021,3,2,2
76122,2021,4,1,1
76122,2021,5,3,3
76122,2021,6,1,1
76122,2021,7,2,2
76122,2021,8,2,2
76122,2021,9,1,1
76122,2021,10,1,1
76122,2021,11,1,1
76122,2022,1,3,3
76122,2022,2,2,2
76122,2022,3,1,1
76122,2022,4,1,1
76122,2022,5,4,4
76122,2022,6,2,2
76122,2022,7,2,2
76122,2022,9,3,3
76122,2022,10,4,4
76122,2022,11,1,1
76122,2022,12,2,2
76122,2023,2,1,1
76122,2023,3,1,1
76122,2023,4,1,1
76122,2023,5,3,3
76122,2023,6,2,2
76122,2023,7,5,5
76122,2023,8,1,1
76122,2023,9,2,2
76122,2023,10,2,2
76122,2023,11,1,1
76122,2023,12,3,3
76122,2024,1,1,1
76122,2024,2,2,2
76122,2024,3,3,3
76122,2024,4,1,1
76122,2024,5,2,2
76122,2024,7,1,1
76122,2024,9,1,1
76122,2024,11,1,1
76122,2024,12,1,1
76126,2021,4,1,1
76126,2021,5,4,4
76126,2021,8,1,1
76126,2022,4,2,2
76126,2022,6,1,1
76126,2022,8,1,1
76126,2022,10,1,1
76126,2022,11,1,1
76126,2023,2,1,1
76126,2023,3,1,1
76126,2023,4,3,3
76126,2023,5,2,2
76126,2023,6,1,1
76126,2023,7,1,1
76126,2023,8,2,2
76126,2023,9,2,2
76126,2023,10,1,1
76126,2023,12,1,1
76126,2024,1,2,2
76126,2024,2,2,2
76126,2024,3,2,2
76126,2024,5,1,1
76126,2024,6,1,1
76126,2024,7,1,1
76126,2024,8,1,1
76126,2024,9,2,2
76126,2024,10,1,1
76126,2024,11,1,1
76130,2021,1,1,1
76130,2021,2,3,3
76130,2021,3,4,4
76130,2021,4,2,2
76130,2021,5,2,2
76130,2021,6,1,1
76130,2021,7,1,1
76130,2021,9,3,3
76130,2021,11,5,5
76130,2021,12,1,1
76130,2022,1,1,1
76130,2022,2,7,7
76130,2022,3,8,8
76130,2022,4,3,3
76130,2022,5,4,4
76130,2022,6,2,2
76130,2022,7,1,1
76130,2022,8,10,10
76130,2022,9,6,6
76130,2022,10,6,6
76130,2022,11,2,2
76130,2022,12,1,1
76130,2023,1,3,3
76130,2023,2,1,1
76130,2023,3,5,5
76130,2023,4,6,6
76130,2023,5,1,1
76130,2023,6,5,5
76130,2023,7,3,3
76130,2023,8,7,7
76130,2023,9,5,5
76130,2023,10,3,3
76130,2023,11,2,2
76130,2023,12,3,3
76130,2024,1,3,3
76130,2024,2,2,2
76130,2024,3,4,4
76130,2024,4,2,2
76130,2024,5,6,6
76130,2024,6,2,2
76130,2024,7,4,4
76130,2024,8,3,3
76130,2024,9,2,2
76130,2024,10,3,3
76130,2024,11,5,5
76130,2024,12,5,5
76147,2021,1,7,7
76147,2021,2,3,3
76147,2021,3,12,12
76147,2021,4,6,6
76147,2021,5,6,6
76147,2021,6,5,5
76147,2021,7,8,8
76147,2021,8,8,8
76147,2021,9,10,10
76147,2021,10,11,11
76147,2021,11,11,11
76147,2021,12,11,11
76147,2022,1,7,7
76147,2022,2,4,4
76147,2022,3,15,15
76147,2022,4,12,12
76147,2022,5,13,13
76147,2022,6,5,5
76147,2022,7,5,5
76147,2022,8,11,11
76147,2022,9,5,5
76147,2022,10,16,16
76147,2022,11,12,12
76147,2022,12,9,9
76147,2023,1,15,15
76147,2023,2,19,19
76147,2023,3,14,14
76147,2023,4,4,4
76147,2023,5,13,13
76147,2023,6,9,9
76147,2023,7,11,11
76147,2023,8,17,17
76147,2023,9,18,18
76147,2023,10,13,13
76147,2023,11,9,9
76147,2023,12,10,10
76147,2024,1,11,11
76147,2024,2,15,15
76147,2024,3,13,13
76147,2024,4,13,13
76147,2024,5,8,8
76147,2024,6,8,8
76147,2024,7,16,16
76147,2024,8,16,16
76147,2024,9,10,10
76147,2024,10,10,10
76147,2024,11,15,15
76147,2024,12,13,13
76233,2021,1,2,2
76233,2021,2,3,3
76233,2021,3,4,4
76233,2021,4,2,2
76233,2021,5,2,2
76233,2021,6,2,2
76233,2021,7,1,1
76233,2021,8,1,1
76233,2021,9,4,4
76233,2021,10,2,2
76233,2021,11,2,2
76233,2022,1,2,2
76233,2022,2,4,4
76233,2022,3,2,2
76233,2022,4,4,4
76233,2022,5,4,4
76233,2022,6,3,3
76233,2022,7,2,2
76233,2022,8,11,11
76233,2022,9,3,3
76233,2022,10,5,5
76233,2022,11,2,2
76233,2022,12,1,1
76233,2023,1,3,3
76233,2023,3,4,4
76233,2023,4,1,1
76233,2023,5,3,3
76233,2023,6,5,5
76233,2023,7,5,5
76233,2023,8,7,7
76233,2023,9,4,4
76233,2023,10,1,1
76233,2023,11,1,1
76233,2024,1,2,2
76233,2024,2,3,3
76233,2024,3,2,2
76233,2024,5,1,1
76233,2024,6,2,2
76233,2024,7,2,2
76233,2024,8,3,3
76233,2024,9,2,2
76233,2024,10,2,2
76233,2024,11,7,7
76233,2024,12,4,4
76243,2021,2,1,1
76243,2021,5,1,1
76243,2021,8,1,1
76243,2021,9,1,1
76243,2021,10,1,1
76243,2021,11,1,1
76243,2021,12,1,1
76243,2023,2,1,1
76243,2023,6,1,1
76243,2024,2,1,1
76243,2024,3,1,1
76243,2024,6,1,1
76243,2024,9,1,1
76246,2021,1,3,3
76246,2021,3,3,3
76246,2021,5,3,3
76246,2021,9,1,1
76246,2021,10,2,2
76246,2021,11,1,1
76246,2021,12,1,1
76246,2022,1,1,1
76246,2022,2,1,1
76246,2022,3,1,1
76246,2022,4,2,2
76246,2022,10,1,1
76246,2022,11,1,1
76246,2022,12,1,1
76246,2023,1,1,1
76246,2023,3,2,2
76246,2023,12,1,1
76246,2024,3,2,2
76246,2024,4,1,1
76246,2024,5,1,1
76246,2024,6,1,1
76246,2024,8,1,1
76246,2024,9,1,1
76246,2024,10,1,1
76248,2021,1,5,5
76248,2021,2,1,1
76248,2021,3,2,2
76248,2021,6,1,1
76248,2021,7,3,3
76248,2021,8,3,3
76248,2021,11,1,1
76248,2022,2,1,1
76248,2022,3,2,2
76248,2022,4,2,2
76248,2022,7,2,2
76248,2022,8,3,3
76248,2022,9,3,3
76248,2022,10,3,3
76248,2022,11,4,4
76248,2022,12,2,2
76248,2023,1,2,2
76248,2023,2,2,2
76248,2023,3,2,2
76248,2023,4,3,3
76248,2023,5,2,2
76248,2023,6,4,4
76248,2023,7,1,1
76248,2023,8,2,2
76248,2023,9,3,3
76248,2023,10,2,2
76248,2023,11,5,5
76248,2023,12,5,5
76248,2024,1,4,4
76248,2024,3,4,4
76248,2024,4,2,2
76248,2024,5,6,6
76248,2024,6,3,3
76248,2024,7,5,5
76248,2024,8,4,4
76248,2024,9,5,5
76248,2024,10,4,4
76248,2024,11,1,1
76248,2024,12,3,3
76250,2021,3,3,3
76250,2021,4,1,1
76250,2021,10,1,1
76250,2022,1,2,2
76250,2022,2,2,2
76250,2022,3,2,2
76250,2022,4,1,1
76250,2022,5,1,1
76250,2022,7,1,1
76250,2022,8,1,1
76250,2022,9,1,1
76250,2022,11,1,1
76250,2022,12,1,1
76250,2023,3,1,1
76250,2023,4,1,1
76250,2023,6,1,1
76250,2023,7,2,2
76250,2023,9,1,1
76250,2024,3,1,1
76250,2024,7,1,1
76250,2024,8,2,2
76250,2024,9,1,1
76250,2024,10,1,1
76250,2024,11,2,2
76275,2021,1,2,2
76275,2021,2,3,3
76275,2021,3,3,3
76275,2021,4,8,8
76275,2021,5,1,1
76275,2021,6,5,5
76275,2021,7,6,6
76275,2021,8,6,6
76275,2021,9,4,4
76275,2021,10,6,6
76275,2021,11,8,8
76275,2021,12,1,1
76275,2022,1,1,1
76275,2022,2,4,4
76275,2022,3,2,2
76275,2022,4,1,1
76275,2022,5,5,5
76275,2022,6,3,3
76275,2022,7,2,2
76275,2022,8,1,1
76275,2022,9,4,4
76275,2022,10,3,3
76275,2022,11,7,7
76275,2022,12,3,3
76275,2023,1,4,4
76275,2023,2,6,6
76275,2023,3,4,4
76275,2023,4,5,5
76275,2023,6,5,5
76275,2023,7,3,3
76275,2023,8,5,5
76275,2023,9,4,4
76275,2023,10,2,2
76275,2023,11,4,4
76275,2023,12,3,3
76275,2024,1,2,2
76275,2024,2,8,8
76275,2024,3,4,4
76275,2024,4,5,5
76275,2024,5,8,8
76275,2024,6,4,4
76275,2024,7,7,7
76275,2024,8,4,4
76275,2024,9,10,10
76275,2024,10,3,3
76275,2024,11,5,5
76275,2024,12,5,5
76306,2021,2,3,3
76306,2021,3,1,1
76306,2021,4,2,2
76306,2021,5,2,2
76306,2021,6,1,1
76306,2021,9,1,1
76306,2021,10,1,1
76306,2021,12,1,1
76306,2022,1,1,1
76306,2022,4,1,1
76306,2022,5,1,1
76306,2022,7,2,2
76306,2022,8,1,1
76306,2022,10,1,1
76306,2022,12,5,5
76306,2023,1,2,2
76306,2023,3,1,1
76306,2023,4,1,1
76306,2023,5,1,1
76306,2023,6,2,2
76306,2023,7,3,3
76306,2023,9,3,3
76306,2023,10,2,2
76306,2023,11,5,5
76306,2023,12,1,1
76306,2024,1,1,1
76306,2024,4,2,2
76306,2024,5,1,1
76306,2024,7,2,2
76306,2024,9,2,2
76306,2024,10,3,3
76306,2024,12,1,1
76318,2021,2,2,2
76318,2021,3,3,3
76318,2021,4,3,3
76318,2021,5,3,3
76318,2021,6,1,1
76318,2021,7,2,2
76318,2021,8,3,3
76318,2021,9,2,2
76318,2021,12,2,2
76318,2022,2,2,2
76318,2022,3,2,2
76318,2022,4,1,1
76318,2022,5,1,1
76318,2022,6,4,4
76318,2022,7,2,2
76318,2022,8,2,2
76318,2022,9,2,2
76318,2022,11,2,2
76318,2022,12,2,2
76318,2023,3,4,4
76318,2023,4,2,2
76318,2023,5,1,1
76318,2023,6,1,1
76318,2023,7,2,2
76318,2023,8,4,4
76318,2023,9,1,1
76318,2023,10,2,2
76318,2023,11,2,2
76318,2024,2,1,1
76318,2024,3,5,5
76318,2024,5,3,3
76318,2024,7,2,2
76318,2024,8,1,1
76318,2024,9,3,3
76318,2024,11,2,2
76318,2024,12,3,3
76364,2021,1,4,4
76364,2021,2,7,7
76364,2021,3,11,11
76364,2021,4,8,8
76364,2021,5,3,3
76364,2021,6,6,6
76364,2021,7,4,4
76364,2021,8,5,5
76364,2021,9,6,6
76364,2021,10,9,9
76364,2021,11,7,7
76364,2021,12,3,3
76364,2022,1,3,3
76364,2022,2,5,5
76364,2022,3,7,7
76364,2022,4,10,10
76364,2022,5,13,13
76364,2022,6,10,10
76364,2022,7,11,11
76364,2022,8,19,19
76364,2022,9,19,19
76364,2022,10,14,14
76364,2022,11,13,13
76364,2022,12,9,9
76364,2023,1,12,12
76364,2023,2,13,13
76364,2023,3,20,20
76364,2023,4,17,17
76364,2023,5,14,14
76364,2023,6,18,18
76364,2023,7,14,14
76364,2023,8,14,14
76364,2023,9,14,14
76364,2023,10,14,14
76364,2023,11,15,15
76364,2023,12,12,12
76364,2024,1,12,12
76364,2024,2,11,11
76364,2024,3,4,4
76364,2024,4,7,7
76364,2024,5,8,8
76364,2024,6,10,10
76364,2024,7,11,11
76364,2024,8,12,12
76364,2024,9,15,15
76364,2024,10,12,12
76364,2024,11,13,13
76364,2024,12,6,6
76377,2021,2,1,1
76377,2021,8,1,1
76377,2021,9,2,2
76377,2021,10,1,1
76377,2021,11,1,1
76377,2021,12,2,2
76377,2022,2,1,1
